# _tick,_time,step,pg_loss,value_loss,dist_entropy,train:mean_episode_return,train:median_episode_return,test:mean_episode_return,test:median_episode_return,train_eval:mean_episode_return,train_eval:median_episode_return,sps,train:success_rate,train_eval:success_rate,test:success_rate
47,1624916553.9991393,78659584,-0.001367764702687661,0.37474963317314786,0.5819873089591662,0.94443876,0.94489795,0.89989793,0.91045916,0.9159694,0.9242347,5817.134901266522,1.0,1.0,1.0
48,1624916852.826161,80297984,-0.00310813468725731,0.12094211919854085,0.5054715151588122,0.94306123,0.94260204,0.88772964,0.92308676,0.90977037,0.91734695,5457.339220560957,1.0,1.0,1.0
49,1624917147.2311335,81936384,-0.00372693661483936,0.16555757137636343,0.4511580305794875,0.8533929,0.94834185,0.8971429,0.9288265,0.83135206,0.9219388,5547.408131471473,0.9,0.9,1.0
50,1624917445.142322,83574784,-0.0012942394823767245,0.29990827664732933,0.7274293651183447,0.84158164,0.8897959,0.82561225,0.91505104,0.9189541,0.9276786,5521.723523316906,1.0,1.0,0.9
51,1624917747.8944283,85213184,-0.003742766159120947,0.08505927321190636,0.39229536801576614,0.93778056,0.9380102,0.8184948,0.9265306,0.8453571,0.9391582,5508.04822865985,1.0,0.9,0.9
52,1624918059.8266113,86851584,-0.002055934698243315,0.02795406124399354,0.2886490759750207,0.946046,0.94719386,0.7503061,0.91045916,0.9315816,0.91964287,5215.370689063204,1.0,1.0,0.9
53,1624918366.6389773,88489984,-0.0037028643613060317,0.16311008855700493,0.8506804704666138,0.7899235,0.7991072,0.80173475,0.8852041,0.85329086,0.91734695,5424.3709077735775,1.0,1.0,0.9
54,1624918640.985525,90128384,-0.0034279130826083324,0.25885166600346565,0.9195533618330956,0.9019643,0.9035714,0.79691327,0.8897959,0.91872454,0.9207908,5867.403650597783,1.0,1.0,0.9
55,1624918937.8229997,91766784,-0.00362849577019612,0.31497559944788617,0.6247402504086494,0.8269898,0.91849494,0.92079085,0.92308676,0.9279081,0.9380102,5623.139546081399,0.9,1.0,1.0
56,1624919241.9874568,93405184,-0.0007637852492431799,0.13437843850503364,0.44740234067042667,0.89392865,0.90012753,0.91160715,0.9265306,0.9354846,0.9380102,5251.8288215709845,1.0,1.0,1.0
57,1624919548.7281973,95043584,-0.002414176104745517,0.040489563097556434,0.45161281029383343,0.9327296,0.9334184,0.8382398,0.9334184,0.7428316,0.91734695,5332.910300834237,1.0,0.8,0.9
58,1624919846.3934984,96681984,-0.007192230977428456,0.12254142295569181,0.3406486598153909,0.9582144,0.9632653,0.8177041,0.8989796,0.8112756,0.9219388,5706.646927166839,1.0,1.0,1.0
59,1624920161.3579652,98320384,-0.006526577519252896,0.08116911398246884,0.6408350641528765,0.9134439,0.91275513,0.82262754,0.9184949,0.9329592,0.93686223,5121.641665748535,1.0,1.0,0.9
60,1624920475.827941,99958784,5.4717481058711805e-05,0.7782927751541138,0.658853605389595,0.8615562,0.9276786,0.922398,0.9322704,0.8407653,0.9334184,5317.33205977058,1.0,0.9,1.0
61,1624920776.9361522,101597184,-0.003776697732973844,0.11234105719874303,0.5981765886147817,0.8513266,0.94719386,0.91436225,0.9219388,0.93364793,0.9380102,5418.609697058286,0.9,1.0,1.0
62,1624921088.5467787,103235584,-0.002607399132102728,0.15532831754535437,0.5841610506176949,0.8412245,0.9380102,0.91229594,0.92308676,0.9341072,0.9380102,5126.533150371512,0.9,1.0,1.0
63,1624921403.4364552,104873984,-0.0029454789376662425,0.009856274661918482,0.34234895929694176,0.93823975,0.9391582,0.9338776,0.94489795,0.9219388,0.9322704,5261.057796980068,1.0,1.0,1.0
64,1624921684.0574274,106512384,-0.0008190745332588752,0.4694317355751991,0.7700346534450849,0.64137757,0.63494897,0.85283166,0.85535717,0.8010459,0.91734695,5725.194090506521,1.0,0.9,1.0
65,1624921991.755458,108150784,-0.002816515800077468,0.007773188893528034,0.30032501990596455,0.9249234,0.9265306,0.926301,0.92308676,0.8428316,0.9460459,5307.661560142967,1.0,0.9,1.0
