# _tick,_time,step,pg_loss,value_loss,dist_entropy,train:mean_episode_return,train:median_episode_return,test:mean_episode_return,test:median_episode_return,train_eval:mean_episode_return,train_eval:median_episode_return,sps,train:success_rate,train_eval:success_rate,test:success_rate
23,1624910482.8094082,39337984,0.000548556117185702,0.026897317497059703,0.14395066226522127,0.9311225,0.9311224,0.82469386,0.9322704,0.92951524,0.9322704,5922.6388400814485,1.0,1.0,0.9
24,1624910776.5505395,40976384,-0.001532148909367,0.04452712166433533,0.16934171629448733,0.84306127,0.9403061,0.8686735,0.91160715,0.837551,0.9299745,5639.989153967489,0.9,0.9,1.0
25,1624911064.2303047,42614784,1.780940025734405e-05,0.060034253944953285,0.19096258096396923,0.9329592,0.9345664,0.6647704,0.8955357,0.9384694,0.94260204,5535.826859864924,1.0,1.0,0.8
26,1624911347.5798054,44253184,-0.0005701995105482638,0.03368543220373491,0.1678425253679355,0.93433666,0.9334184,0.7290561,0.9024235,0.84627545,0.93686223,5666.083862013012,1.0,0.9,0.8
27,1624911632.919591,45891584,0.0005414648427783201,0.013913471290531257,0.11245261505246162,0.94306123,0.94260204,0.8047193,0.9024235,0.92308676,0.92997444,5717.6314389396475,1.0,1.0,0.9
28,1624911918.40841,47529984,0.001113035260156418,0.007877924130298197,0.10789565648883581,0.9345664,0.93686223,0.7985204,0.9219388,0.94627553,0.94719386,5732.379736843615,1.0,1.0,0.9
29,1624912198.9930103,49168384,-0.002245272306026891,0.003951589693315327,0.11028446940084298,0.93961734,0.94145405,0.838699,0.9345664,0.92515314,0.9357143,5835.660198588491,1.0,1.0,0.9
30,1624912484.531299,50806784,-0.00010525898930306236,0.023707923518183332,0.13043834238002697,0.93525517,0.9357143,0.8237755,0.91275513,0.92653054,0.94145405,5734.621001420113,1.0,1.0,0.9
31,1624912765.542266,52445184,-0.0001594818119580547,0.0637373502055804,0.2228722721338272,0.92951536,0.9311224,0.8180357,0.91849494,0.9244642,0.9288265,5836.016345212022,1.0,1.0,0.9
32,1624913049.0615473,54083584,0.00044415047159418464,0.013090200896840543,0.12251352177311976,0.93823975,0.9357143,0.83617353,0.9299745,0.89553565,0.9460459,5788.291561801374,1.0,1.0,0.9
33,1624913333.710192,55721984,0.00019918814844762286,0.046856266524021827,0.294598759462436,0.93778056,0.9391582,0.8395153,0.9403061,0.94122446,0.9380102,5737.554367392008,1.0,1.0,1.0
34,1624913617.3791065,57360384,-0.005515414096104602,0.018328649884400267,0.12087082055707772,0.9343368,0.9345664,0.8175765,0.9380102,0.9384694,0.9391582,5770.46646784691,1.0,1.0,0.9
35,1624913905.7183347,58998784,-0.0004225878898675243,0.014956938316269467,0.1154510493700703,0.9384693,0.9380102,0.9306632,0.93571424,0.93295926,0.92997444,5678.248249746306,1.0,1.0,1.0
36,1624914191.7634075,60637184,-0.005149199937780698,0.023482750868424773,0.1445908285677433,0.9428317,0.94145405,0.9104592,0.9276786,0.94489795,0.9460459,5841.727981413379,1.0,1.0,1.0
37,1624914484.7318742,62275584,-0.0013861105156441529,0.021268103349333007,0.18890966475009918,0.9382399,0.9403061,0.370051,0.2382653,0.94535714,0.94834185,5730.942125422628,1.0,1.0,0.5
38,1624914765.9926078,63913984,-0.00152221905591432,0.02401082427240908,0.2792426124215126,0.9338776,0.9391582,0.844796,0.92308676,0.9476531,0.9517857,5706.665370730835,1.0,1.0,1.0
39,1624915054.9441595,65552384,-0.0022434006192876645,0.05771099543198943,0.2179181625445684,0.9446684,0.94375,0.7223979,0.90471935,0.9409949,0.94489795,5695.653515353921,1.0,1.0,0.8
40,1624915340.7230637,67190784,-0.003272449985767404,0.006128112184039007,0.16863561732073626,0.9370918,0.93686223,0.7489286,0.9012755,0.9437499,0.9460459,5749.163645768647,1.0,1.0,0.9
41,1624915628.0828156,68829184,-0.0033514785851972797,0.050392250840862594,0.3004539795219898,0.7554592,0.9403061,0.82469386,0.9219388,0.9460459,0.94834185,5662.567895041022,0.8,1.0,0.9
42,1624915919.0374231,70467584,0.00165570712609527,0.040845739810417094,0.24587732553482056,0.9384694,0.9391582,0.8122959,0.90931123,0.93869895,0.94375,5624.663581765545,1.0,1.0,0.9
43,1624916210.2999263,72105984,-0.0007611638575326651,0.03344446746632457,0.19443656876683235,0.93250006,0.93571424,0.7739541,0.9265306,0.94007665,0.9403061,5635.935329058776,1.0,1.0,0.9
44,1624916498.0703142,73744384,-0.0013017384432411443,0.008227778501653423,0.2005113394310077,0.9442092,0.94260204,0.7370918,0.91619897,0.9329592,0.9380102,5688.744693271159,1.0,1.0,0.8
45,1624916795.6668658,75382784,-0.0035545908419104912,0.004115732018059741,0.1305801331376036,0.9343368,0.9460459,0.59887755,0.90816325,0.9455868,0.94719386,5512.059078733598,1.0,1.0,0.8
46,1624917091.3579283,77021184,-0.002115497753644983,0.0027180956676602364,0.09827885404229164,0.9414541,0.94375,0.6879592,0.8943877,0.94581634,0.9494898,5472.920587158507,1.0,1.0,0.8
47,1624917391.7785943,78659584,-0.0011380905440698068,0.012671188490154842,0.10558244151373704,0.9350255,0.9403061,0.9074745,0.944898,0.95132655,0.95178574,5526.063491186274,1.0,1.0,1.0
48,1624917780.3796303,79986688,-0.0030632572597824037,0.04150885778168837,0.2575497043629487,0.94788265,0.9494898,0.72033167,0.9299745,0.9405357,0.94489795,6877.0625180215675,1.0,1.0,0.8
